CTPRVN_NM,SIGNGU_NM,FCLTY_NM,FCLTY_ADDR,FCLTY_LA,FCLTY_LO,HMPG_URL,PROGRM_NM,PROGRM_TRGET_NM,PROGRM_ESTBL_TIZN_VALUE,PROGRM_ESTBL_WKDAY_NM,PROGRM_RCRIT_NMPR_CO,PROGRM_PRC
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,[아쿠아로빅] 월수금,성인남/여및중고생,13:00~13:50,월수금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,[아쿠아로빅] 월수금,성인남/여및중고생,15:00~15:50,월수금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,[아쿠아로빅] 화목,성인남/여및중고생,12:00~12:50,화목,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,[아쿠아로빅] 화목,성인남/여및중고생,15:00~15:50,화목,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,[헬스],성인남/여및중고생,06:00~21:00,월화수목금토,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,[헬스] 월화수목금토,성인남/여및중고생,06:00~21:00,월화수목금토,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습,성인남/여및중고생,06:00~06:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습,성인남/여및중고생,07:00~07:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습,성인남/여및중고생,08:00~08:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습,성인남/여및중고생,09:00~09:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습,성인남/여및중고생,10:00~10:50,"월수금,화목",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습,성인남/여및중고생,11:00~11:50,"월수금,화목",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습,성인남/여및중고생,14:00~14:50,"월수금,화목",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습,성인남/여및중고생,19:00~19:50,"월수금,화목",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습,성인남/여및중고생,20:00~20:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 월수금,성인남/여및중고생,10:00~10:50,월수금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 월수금,성인남/여및중고생,11:00~11:50,월수금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 월수금,성인남/여및중고생,14:00~14:50,월수금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 월수금,성인남/여및중고생,19:00~19:50,월수금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 월화수목금,성인남/여및중고생,06:00~06:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 월화수목금,성인남/여및중고생,07:00~07:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 월화수목금,성인남/여및중고생,08:00~08:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 월화수목금,성인남/여및중고생,09:00~09:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 월화수목금,성인남/여및중고생,20:00~20:50,월화수목금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 화목,성인남/여및중고생,10:00~10:50,화목,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 화목,성인남/여및중고생,11:00~11:50,화목,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 화목,성인남/여및중고생,14:00~14:50,화목,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습 화목,성인남/여및중고생,19:00~19:50,화목,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습[어린이],초등학생,16:00~16:50,"월수금,화목",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습[어린이],초등학생,17:00~17:50,"월수금,화목",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습[어린이] 월수금,초등학생,16:00~16:50,월수금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습[어린이] 월수금,초등학생,17:00~17:50,월수금,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습[어린이] 화목,초등학생,16:00~16:50,화목,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,수영강습[어린이] 화목,초등학생,17:00~17:50,화목,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,06:00~06:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,07:00~07:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,08:00~08:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,09:00~09:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,10:00~10:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,11:00~11:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,12:00~12:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,13:00~13:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,14:00~14:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,15:00~15:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,16:00~16:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,자유수영,성인남/여및중고생,17:00~17:50,"월수금,월화수목금",0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,헬스,성인남/여및중고생,06:00~18:00,월화수목금토,0,0.0
대구광역시,달성군,달성문화센터수영장,대구광역시 달성군 다사읍 대실역북로2길 188,35.8655505410631,128.46080730445348,https://yeyak.dssiseol.or.kr,헬스,성인남/여및중고생,06:00~21:00,월화수목금토,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,어린이수영,초등학생,16:00~16:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,어린이수영,초등학생,17:00~17:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,어린이수영 고급교정1교정2연수,초등학생,17:00~17:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,어린이수영 교정1교정2교정3연수,초등학생,17:00~17:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,어린이수영 상급고급,초등학생,16:00~16:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,어린이수영 상급고급교정연수,초등학생,17:00~17:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,어린이수영 중급교정,초등학생,16:00~16:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,어린이수영 중급상급,초등학생,16:00~16:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,어린이수영 초급중급상급,초등학생,16:00~16:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영,성인남/여및중고생,09:00~09:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영,성인남/여및중고생,10:00~10:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영,성인남/여및중고생,11:00~11:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 고급교정,성인남/여및중고생,11:00~11:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 고급교정1교정2연수,성인남/여및중고생,10:00~10:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 교정연수,성인남/여및중고생,11:00~11:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 상급고급교정연수,성인남/여및중고생,10:00~10:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 상급교정,성인남/여및중고생,11:00~11:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 상급교정1교정2연수,성인남/여및중고생,09:00~09:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 중급고급교정연수,성인남/여및중고생,09:00~09:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 중급고급교정연수,성인남/여및중고생,10:00~10:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 중급교정,성인남/여및중고생,11:00~11:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 중급교정1교정2연수,성인남/여및중고생,09:00~09:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 중급교정1교정2연수,성인남/여및중고생,10:00~10:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 중급상급교정연수,성인남/여및중고생,10:00~10:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 초급교정,성인남/여및중고생,11:00~11:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 초급교정1교정2연수,성인남/여및중고생,09:00~09:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 초급교정1교정2연수,성인남/여및중고생,10:00~10:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오전수영 초급상급교정연수,성인남/여및중고생,09:00~09:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오후수영,성인남/여및중고생,15:00~15:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오후수영 고급,성인남/여및중고생,15:00~15:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오후수영 상급,성인남/여및중고생,15:00~15:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오후수영 중급,성인남/여및중고생,15:00~15:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오후수영 초급,성인남/여및중고생,15:00~15:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,오후수영 초중급,성인남/여및중고생,15:00~15:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,유아수영,미취학아동(6~7세),16:00~16:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영,성인남/여및중고생,19:00~19:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영,성인남/여및중고생,20:00~20:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 고급교정1교정2연수,성인남/여및중고생,19:00~19:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 고급교정1교정2연수,성인남/여및중고생,20:00~20:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 고급교정연수,성인남/여및중고생,19:00~19:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 고급교정연수,성인남/여및중고생,20:00~20:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 상급교정1교정2연수,성인남/여및중고생,19:00~19:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 상급교정1교정2연수,성인남/여및중고생,20:00~20:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 중급교정1교정2연수,성인남/여및중고생,19:00~19:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 중급교정1교정2연수,성인남/여및중고생,20:00~20:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 초급교정1교정2연수,성인남/여및중고생,19:00~19:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,저녁수영 초급교정1교정2연수,성인남/여및중고생,20:00~20:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영,성인남/여및중고생,06:00~06:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영,성인남/여및중고생,07:00~07:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영,성인남/여및중고생,08:00~08:50,"월수금,화목",0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 고급교정1교정2연수,성인남/여및중고생,06:00~06:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 고급교정1교정2연수,성인남/여및중고생,07:00~07:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 고급연수,성인남/여및중고생,08:00~08:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 교정1교정2교정3연수,성인남/여및중고생,06:00~06:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 교정1교정2교정3연수,성인남/여및중고생,07:00~07:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 교정연수,성인남/여및중고생,08:00~08:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 상급고급교정연수,성인남/여및중고생,07:00~07:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 상급교정1교정2연수,성인남/여및중고생,06:00~06:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 상급교정1교정2연수,성인남/여및중고생,07:00~07:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 상급연수,성인남/여및중고생,08:00~08:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 중급고급교정연수,성인남/여및중고생,07:00~07:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 중급연수,성인남/여및중고생,08:00~08:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 초급고급교정연수,성인남/여및중고생,07:00~07:50,화목,0,0.0
대구광역시,달성군,달성테크노스포츠센터,대구광역시 달성군 유가읍 테크노순환로7길 38,35.6843974721716,128.464481911596,https://yeyak.dssiseol.or.kr,조기수영 초급연수,성인남/여및중고생,08:00~08:50,화목,0,0.0
부산광역시,기장군,기장군국민체육센터,부산광역시 기장군 일광면 체육공원1로 29,35.304995761625726,129.24304684210986,https://regs.gijangcmc.or.kr,"어린이 배드민턴 방학특강(화목,조영우)(2024)",초등학생 1~6학년,17:00~17:50,화목,16,0.0
부산광역시,기장군,기장군국민체육센터,부산광역시 기장군 일광면 체육공원1로 29,35.304995761625726,129.24304684210986,https://regs.gijangcmc.or.kr,오전 생활체육반(배드민턴)(2024),중학생이상,09:30~12:30,화수목금,50,0.0
부산광역시,기장군,기장군국민체육센터,부산광역시 기장군 일광면 체육공원1로 29,35.304995761625726,129.24304684210986,https://regs.gijangcmc.or.kr,저녁 생활체육반(배드민턴)(2024),중학생이상,18:30~21:30,화목,50,0.0
부산광역시,기장군,기장생활체육센터,부산광역시 기장군 기장읍 차성서로109번길 24,35.2436523396729,129.208201077147,https://regs.gijangcmc.or.kr,"[2025년] 06시30분 소도구필라테스(화,목)",중학생이상 누구나,06:30~07:20,화목,20,0.0
